asin,brand,currency,discount,final_price,images_count,initial_price,item_weight,rating,reviews_count,root_bs_rank,seller_id,seller_name,timestamp,title,video_count,categories,number_of_sellers,main_category,main_rank,quantity_in_stock,is_in_stock,book_format,discount_pct,discount_range,price_range,num_reviews_range
0062315005,Paulo Coelho,USD,8.1,8.89,5,16.99,235.30500000000004,4.7,64522,137.0,ATVPDKIKX0DER,Vivé Liber Books LLC,2021-12-21 23:35:54,"The Alchemist, 25th Anniversary: A Fable About Following Your Dream",0,Literature & Fiction - Genre Fiction,19.0,167,0.3434343434343435,,1,Kindle,47.67510300176575,30%+,< $10,50000+
0062316095,Yuval Noah Harari,USD,8.51,28.99,3,37.5,1202.888,4.6,50059,3905.0,ATVPDKIKX0DER,EZSHOP7,2021-12-21 23:23:27,Sapiens: A Brief History of Humankind,0,History - World,19.0,286,0.15151515151515152,,1,Kindle,22.69333333333333,20%-30%,$20-$30,50000+
0062316117,by Yuval Harari (Author),USD,13.79,11.2,3,24.99,975.928,4.6,50059,215.0,ATVPDKIKX0DER,Amazon,2021-12-21 23:23:25,Sapiens: A Brief History of Humankind,0,History - World,19.0,140,0.11111111111111112,,1,Kindle,55.182072829131656,30%+,$10-$20,50000+
0062319787,Michelle McNamara,USD,4.53,23.46,2,27.99,590.096,4.7,12943,34153.0,AI52QYRZ75KGI,DuctTape LaneDuctTape Lane-OnTimeBooks-,2021-12-21 23:35:52,I'll Be Gone in the Dark: One Woman's Obsessive Search for the Golden State Killer,0,Biographies & Memoirs - Professionals & Academics,19.0,25,0.4646464646464647,1.0,1,Kindle,16.184351554126476,10%-20%,$20-$30,10000-20000
0062319795,Michelle McNamara,USD,6.77,11.22,2,17.99,317.52,4.7,12943,4546.0,ATVPDKIKX0DER,-OnTimeBooks-,2021-12-21 23:23:29,I'll Be Gone in the Dark: One Woman's Obsessive Search for the Golden State Killer,0,Biographies & Memoirs - Professionals & Academics,19.0,30,0.38383838383838387,,1,Kindle,37.63201778765981,30%+,$10-$20,10000-20000
0062868942,Lucy Foley,USD,3.9,13.09,2,16.99,255.15,4.2,54938,709.0,ATVPDKIKX0DER,cratehog,2021-12-21 23:23:20,The Guest List: A Novel,0,"Mystery, Thriller & Suspense - Mystery",19.0,253,0.787878787878788,,1,Kindle,22.954679223072397,20%-30%,$10-$20,50000+
006287067X,Heather Morris,USD,3.0,24.99,1,27.99,439.425,4.7,46174,35106.0,ATVPDKIKX0DER,Amazon,2021-12-21 23:23:27,The Tattooist of Auschwitz: A Novel,0,Literature & Fiction - Genre Fiction,19.0,212,0.9393939393939396,,1,Kindle,10.718113612004288,10%-20%,$20-$30,40000-50000
0142402516,John Green,USD,6.59,6.4,4,12.99,272.16,4.6,13463,1979.0,ATVPDKIKX0DER,Amazon,2021-12-21 23:35:43,Looking for Alaska,0,Romance - Contemporary,19.0,411,0.18181818181818182,,1,Kindle,50.73133179368745,30%+,< $10,10000-20000
0142403873,Julia Donaldson,USD,3.0,4.99,4,7.99,136.08,4.9,20576,126.0,ATVPDKIKX0DER,Amazon,2021-12-21 23:23:27,The Gruffalo,0,Children's Books - Animals,19.0,47,0.42424242424242425,,1,Audiobook,37.546933667083856,30%+,< $10,20000-30000
014240733X,S. E. Hinton,USD,5.1,5.89,4,10.99,226.8,4.8,25054,635.0,ATVPDKIKX0DER,Jenson Books Inc.,2021-12-21 23:35:55,The Outsiders,0,Teen & Young Adult - Literature & Fiction,19.0,386,0.36363636363636365,,1,Kindle,46.40582347588717,30%+,< $10,20000-30000
0062899147,Mark Manson,USD,8.28,20.71,1,28.99,272.16,4.6,58209,6804.0,ATVPDKIKX0DER,worldofbooksinc,2021-12-21 23:23:24,HarperLuxe The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,0,Self-Help - Happiness,19.0,376,0.9696969696969698,,1,Kindle,28.56157295619179,20%-30%,$20-$30,50000+
0062353594,Julia Quinn,USD,4.0,4.99,3,8.99,204.12,4.6,32433,10958.0,ATVPDKIKX0DER,Amazon,2021-12-21 23:23:29,The Duke and I: The (Bridgertons Book 1),0,Literature & Fiction - Women's Fiction,19.0,338,0.5151515151515152,,1,Kindle,44.493882091212456,30%+,< $10,30000-40000
006235373X,Julia Quinn,USD,4.51,4.48,3,8.99,209.79000000000002,4.6,15975,13382.0,ATVPDKIKX0DER,Amazon,2021-12-21 23:23:24,"To Sir Phillip, With Love (Bridgertons Book 5)",0,Literature & Fiction - Women's Fiction,19.0,235,0.36363636363636365,,1,Kindle,50.16685205784205,30%+,< $10,10000-20000
0062353780,Julia Quinn,USD,4.51,4.48,3,8.99,204.12,4.6,14459,10157.0,ATVPDKIKX0DER,Amazon,2021-12-21 23:23:24,When He Was Wicked (Bridgertons Book 6),0,Romance - Historical,19.0,338,0.8282828282828284,,1,Kindle,50.16685205784205,30%+,< $10,10000-20000
0062387243,Veronica Roth,USD,4.53,8.46,4,12.99,476.61600000000004,4.6,29549,8878.0,ATVPDKIKX0DER,Clickgoodwill,2021-12-21 23:23:26,"Divergent (Divergent Series, 1)",0,Teen & Young Adult - Literature & Fiction,19.0,307,0.22222222222222224,,1,Kindle,34.8729792147806,30%+,< $10,20000-30000
014242417X,John Green,USD,6.89,6.1,4,12.99,340.20000000000005,4.7,57358,2200.0,ATVPDKIKX0DER,Amazon,2021-12-21 23:23:30,The Fault in Our Stars,0,Teen & Young Adult - Literature & Fiction,19.0,411,0.20202020202020202,,1,Kindle,53.04080061585835,30%+,< $10,50000+
0062397346,Howard Zinn,USD,8.7,13.29,3,21.99,544.704,4.7,10298,1702.0,ATVPDKIKX0DER,Vivé Liber Books LLC,2021-12-21 23:23:23,A People's History of the United States,0,History - Americas,19.0,289,0.4646464646464647,,1,Kindle,39.563437926330145,30%+,$10-$20,10000-20000
0062407805,Chris VossTahl Raz,USD,14.51,17.99,3,32.5,453.92,4.8,21322,440.0,ATVPDKIKX0DER,TLF Company,2021-12-21 23:23:26,Never Split the Difference: Negotiating As If Your Life Depended On It,0,Business & Money - Management & Leadership,19.0,32,0.26262626262626265,,1,Kindle,44.646153846153844,30%+,$10-$20,20000-30000
0062420704,Harper Lee,USD,6.77,21.22,5,27.99,462.9984,4.8,53270,7826.0,ATVPDKIKX0DER,MediaFlow,2021-12-21 23:23:26,"To Kill a Mockingbird, 50th Anniversary Edition",0,Literature & Fiction - Genre Fiction,19.0,394,0.32323232323232326,,1,Kindle,24.187209717756343,20%-30%,$20-$30,50000+
006242713X,by Dr. Steven R Gundry MD (Author),USD,16.09,13.9,4,29.99,612.792,4.4,12492,2826.0,ATVPDKIKX0DER,Joe's Online Emporium,2021-12-21 23:23:26,"The Plant Paradox: The Hidden Dangers in ""Healthy"" Foods That Cause Disease and Weight Gain (The Plant Paradox, 1)",0,"Health, Fitness & Dieting - Diets & Weight Loss",19.0,132,0.24242424242424243,,1,Kindle,53.65121707235746,30%+,$10-$20,10000-20000
0143110438,Amor Towles,USD,8.66,9.34,4,18.0,453.92,4.6,37254,301.0,ATVPDKIKX0DER,Missouri_Goodwill_Industries,2021-12-21 23:24:30,A Gentleman in Moscow: A Novel,0,"Mystery, Thriller & Suspense - Thrillers & Suspense",19.0,253,0.30303030303030304,,1,Kindle,48.11111111111111,30%+,< $10,30000-40000
0143111396,Sue Monk Kidd,USD,5.5,11.5,1,17.0,294.84000000000003,4.5,12828,3510.0,ATVPDKIKX0DER,Old Cary Books,2021-12-21 23:35:43,The Book of Longings: A Novel,0,Literature & Fiction - Genre Fiction,19.0,315,0.36363636363636365,,1,Kindle,32.35294117647059,30%+,$10-$20,10000-20000
0143111582,Frank Herbert,USD,8.51,21.49,6,30.0,844.2912000000001,4.7,43289,3923.0,ATVPDKIKX0DER,Amazon,2021-12-21 23:35:56,Dune (Penguin Galaxy),0,Literature & Fiction - United States,19.0,180,0.6666666666666667,,1,Kindle,28.366666666666667,20%-30%,$20-$30,40000-50000
0143119680,Deborah Harkness,USD,2.99,15.01,3,18.0,517.4688,4.6,20152,11434.0,ATVPDKIKX0DER,-OnTimeBooks-,2021-12-21 23:24:30,A Discovery of Witches (All Souls Series),0,Literature & Fiction - Genre Fiction,19.0,269,0.5050505050505052,,1,Kindle,16.611111111111114,10%-20%,$10-$20,20000-30000
0143121707,Sue Monk Kidd,USD,4.29,12.71,2,17.0,272.16,4.7,17777,14044.0,ATVPDKIKX0DER,Village Books & Media,2021-12-21 23:24:30,The Invention of Wings,0,Literature & Fiction - Genre Fiction,19.0,176,0.1717171717171717,,1,Kindle,25.23529411764706,20%-30%,$10-$20,10000-20000
0143123629,Deborah Harkness,USD,2.01,15.99,3,18.0,481.15520000000004,4.7,14153,17059.0,ATVPDKIKX0DER,Bibliopolium LLC,2021-12-21 23:24:37,"Shadow of Night (All Souls Trilogy, Bk 2) (All Souls Series)",0,Literature & Fiction - Genre Fiction,19.0,280,0.3434343434343435,,1,Kindle,11.166666666666664,10%-20%,$10-$20,10000-20000
0143125478,Daniel James Brown,USD,8.71,9.29,4,18.0,317.52,4.8,28517,863.0,ATVPDKIKX0DER,AP Books and More,2021-12-21 23:35:50,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,0,History - Americas,19.0,140,0.494949494949495,,1,Kindle,48.38888888888889,30%+,< $10,20000-30000
0143127527,Deborah Harkness,USD,2.01,15.99,2,18.0,458.4592,4.7,16685,21067.0,ATVPDKIKX0DER,Rich Media Direct,2021-12-21 23:24:38,The Book of Life: A Novel (All Souls Series),0,Literature & Fiction - Genre Fiction,19.0,199,0.7575757575757577,,1,Kindle,11.166666666666664,10%-20%,$10-$20,10000-20000
0143127551,Celeste Ng,USD,9.75,7.25,3,17.0,226.8,4.3,21486,2757.0,ATVPDKIKX0DER,Vivé Liber Books LLC,2021-12-21 23:35:56,Everything I Never Told You,0,Literature & Fiction - Genre Fiction,19.0,228,0.060606060606060615,,1,Kindle,57.35294117647059,30%+,< $10,20000-30000
0143127748,by Bessel van der Kolk M.D. (Author),USD,7.6,11.4,3,19.0,379.89000000000004,4.8,39631,44.0,ATVPDKIKX0DER,Amazon,2021-12-21 23:24:47,"The Body Keeps the Score: Brain, Mind, and Body in the Healing of Trauma",0,Medical Books - Medicine,19.0,0,0.5252525252525253,,1,Kindle,40.0,30%+,$10-$20,30000-40000
0143130722,Héctor GarcíaFrancesc Miralles,USD,9.01,12.99,3,22.0,272.16,4.6,19968,1479.0,ATVPDKIKX0DER,Amazon,2021-12-21 23:24:50,Ikigai: The Japanese Secret to a Long and Happy Life,0,"Health, Fitness & Dieting - Aging",19.0,287,0.26262626262626265,,1,Kindle,40.95454545454545,30%+,$10-$20,10000-20000
0143131664,Keri Smith,USD,6.41,9.59,1,16.0,317.52,4.7,17424,37.0,ATVPDKIKX0DER,Media Relay LLC,2021-12-21 23:24:38,Wreck This Journal: Now in Color,0,"Crafts, Hobbies & Home - Crafts & Hobbies",19.0,0,0.35353535353535354,,1,Spiral-bound,40.0625,30%+,< $10,10000-20000
0143134116,Raynor Winn,USD,2.1,14.9,1,17.0,226.8,4.4,11306,23585.0,ATVPDKIKX0DER,B&D ENTERPRISES LLC,2021-12-21 23:24:34,The Salt Path: A Memoir,0,"Reference - Writing, Research & Publishing Guides",19.0,432,0.5252525252525253,,1,Kindle,12.352941176470589,10%-20%,$10-$20,10000-20000
0143134760,Georgia Hunter,USD,1.2,8.79,4,9.99,280.665,4.7,10610,31061.0,ATVPDKIKX0DER,illventure,2021-12-21 23:35:45,We Were the Lucky Ones: A Novel,0,Literature & Fiction - Genre Fiction,19.0,242,0.6060606060606062,,1,Kindle,12.012012012012011,10%-20%,< $10,10000-20000
0143136968,Daniel James Brown,USD,2.51,7.48,1,9.99,280.665,4.8,28517,4918.0,ATVPDKIKX0DER,Great Time Books,2021-12-21 23:24:32,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,0,History - Americas,19.0,382,0.5050505050505052,,1,Kindle,25.125125125125123,20%-30%,< $10,20000-30000
0151072558,George Orwell,USD,1.01,16.99,3,18.0,238.14000000000001,4.7,26096,19537.0,ATVPDKIKX0DER,Ricehoppers13,2021-12-21 23:24:50,Animal Farm,0,Literature & Fiction - United States,19.0,394,0.7070707070707072,,1,Kindle,5.611111111111111,< 10%,$10-$20,20000-30000
0156027321,Yann Martel,USD,6.96,8.99,4,15.95,272.16,4.4,12860,6844.0,ATVPDKIKX0DER,Jenson Books Inc,2021-12-21 23:24:52,Life of Pi,0,Literature & Fiction - Genre Fiction,19.0,172,0.09090909090909093,,1,Kindle,43.63636363636364,30%+,< $10,10000-20000
0306846373,Anne Glenconner,USD,2.0,15.99,1,17.99,294.84000000000003,4.4,13678,20989.0,ATVPDKIKX0DER,Rebound Media,2021-12-21 23:24:41,Lady in Waiting: My Extraordinary Life in the Shadow of the Crown,0,History - Europe,19.0,21,0.11111111111111112,,1,Kindle,11.117287381878823,10%-20%,$10-$20,10000-20000
0307010856,Jon Stone,USD,2.01,2.98,1,4.99,113.4,4.9,23181,849.0,ATVPDKIKX0DER,Amazon,2021-12-21 23:35:47,The Monster at the End of This Book,0,"Children's Books - Activities, Crafts & Games",19.0,55,0.33333333333333337,,1,Kindle,40.280561122244485,30%+,< $10,20000-30000
0307118398,Mercer Mayer,USD,0.89,3.1,1,3.99,64.071,4.8,11409,2110.0,ATVPDKIKX0DER,Amazon,2021-12-21 23:35:49,Just Me and My Dad (Little Critter),0,Children's Books - Animals,19.0,55,0.8282828282828284,,1,Hardcover,22.305764411027567,20%-30%,< $10,10000-20000
0307271080,Chimamanda Ngozi Adichie,USD,14.81,15.19,4,30.0,862.448,4.6,11826,40817.0,ATVPDKIKX0DER,owl_of_minerva_books,2021-12-21 23:24:54,Americanah: A novel (ALA Notable Books for Adults),0,Literature & Fiction - Genre Fiction,19.0,238,0.13131313131313133,,0,Kindle,49.36666666666667,30%+,$10-$20,10000-20000
0307283658,J.K. Rowling,USD,23.97,51.03,1,75.0,467.53760000000005,4.9,27632,183585.0,ATVPDKIKX0DER,Novatechs,2021-12-21 23:35:47,Harry Potter and the Half-Blood Prince (Book 6),0,Children's Books - Growing Up & Facts of Life,19.0,31,0.595959595959596,,1,Kindle,31.96,30%+,$30+,20000-30000
0307341550,Gillian Flynn,USD,6.78,10.22,3,17.0,204.12,4.4,16417,5677.0,ATVPDKIKX0DER,VMG Books & Media,2021-12-21 23:24:44,Sharp Objects,0,"Mystery, Thriller & Suspense - Mystery",19.0,260,0.13131313131313133,,1,Kindle,39.88235294117647,30%+,$10-$20,10000-20000
0307352145,Susan Cain,USD,12.53,15.47,1,28.0,567.4,4.6,16113,9896.0,ATVPDKIKX0DER,KJS Direct,2021-12-21 23:24:43,Quiet: The Power of Introverts in a World That Can't Stop Talking,0,Self-Help - Relationships,19.0,308,0.8686868686868688,,1,Kindle,44.74999999999999,30%+,$10-$20,10000-20000
0307352153,Susan Cain,USD,10.27,7.73,4,18.0,317.52,4.6,16113,1293.0,ATVPDKIKX0DER,Amazon,2021-12-21 23:24:44,Quiet: The Power of Introverts in a World That Can't Stop Talking,0,Self-Help - Relationships,19.0,41,0.494949494949495,,1,Kindle,57.05555555555555,30%+,< $10,10000-20000
0307387895,Cormac McCarthy,USD,4.87,12.08,1,16.95,317.52,4.4,10644,3251.0,ATVPDKIKX0DER,VMG Books & Media,2021-12-21 23:24:56,The Road (Oprah's Book Club),0,Literature & Fiction - Contemporary,19.0,181,0.30303030303030304,,1,Kindle,28.73156342182891,20%-30%,$10-$20,10000-20000
0307455920,Chimamanda Ngozi Adichie,USD,6.87,10.08,4,16.95,408.24,4.6,11826,5964.0,ATVPDKIKX0DER,-OnTimeBooks-,2021-12-21 23:35:43,Americanah,0,Literature & Fiction - Genre Fiction,19.0,237,0.29292929292929293,,1,Kindle,40.530973451327434,30%+,$10-$20,10000-20000
0307465357,Timothy Ferriss,USD,11.63,13.36,1,24.99,562.8608,4.5,15420,1524.0,ATVPDKIKX0DER,Artemis Speed,2021-12-21 23:35:43,"The 4-Hour Workweek: Escape 9-5, Live Anywhere, and Join the New Rich",0,Business & Money - Business Culture,19.0,32,0.9595959595959597,,1,Kindle,46.538615446178476,30%+,$10-$20,10000-20000
0307476073,Cheryl Strayed,USD,8.71,9.29,1,18.0,249.48000000000005,4.5,21315,5640.0,ATVPDKIKX0DER,Jenson Books Inc,2021-12-21 23:38:19,Wild: From Lost to Found on the Pacific Crest Trail,0,Travel - United States,19.0,431,0.42424242424242425,,1,Kindle,48.38888888888889,30%+,< $10,20000-30000
0307592731,Cheryl Strayed,USD,15.49,14.46,1,29.95,635.4879999999999,4.5,21315,31060.0,ATVPDKIKX0DER,Vivé Liber Books LLC,2021-12-21 23:35:49,Wild: From Lost to Found on the Pacific Crest Trail,0,Travel - United States,19.0,433,0.7676767676767677,8.0,1,Kindle,51.7195325542571,30%+,$10-$20,20000-30000
0307729915,Lisa Tawn BergrenLaura J. Bryant,USD,0.7,6.29,1,6.99,195.615,4.9,18171,10533.0,ATVPDKIKX0DER,Jerz Products LLC,2021-12-21 23:24:49,God Gave Us You,0,Children's Books - Literature & Fiction,19.0,92,0.8888888888888891,,1,Kindle,10.014306151645206,10%-20%,< $10,10000-20000
0307742482,David Grann,USD,7.84,9.16,1,17.0,362.88000000000005,4.6,17891,1169.0,ATVPDKIKX0DER,Vivé Liber Books LLC,2021-12-21 23:24:58,Killers of the Flower Moon: The Osage Murders and the Birth of the FBI,0,Politics & Social Sciences - Social Sciences,19.0,285,0.7575757575757577,,1,Kindle,46.11764705882353,30%+,< $10,10000-20000
0307744434,Erin Morgenstern,USD,5.0,12.0,3,17.0,499.31200000000007,4.5,16877,3164.0,ATVPDKIKX0DER,illventure,2021-12-21 23:35:51,The Night Circus,0,Literature & Fiction - Genre Fiction,19.0,332,0.6161616161616162,,1,Kindle,29.411764705882355,20%-30%,$10-$20,10000-20000
030788743X,Ernest Cline,USD,10.0,18.99,3,28.99,612.792,4.7,40904,6731.0,ATVPDKIKX0DER,Red Pool,2021-12-21 23:35:50,Ready Player One,0,Humor & Entertainment - Humor,19.0,364,0.32323232323232326,,1,Kindle,34.494653328734046,30%+,$10-$20,40000-50000
0307887448,Ernest Cline,USD,6.0,11.0,4,17.0,272.16,4.7,40904,1341.0,ATVPDKIKX0DER,Treasures & Goods,2021-12-21 23:35:51,Ready Player One: A Novel,0,Humor & Entertainment - Humor,19.0,362,0.42424242424242425,,1,Kindle,35.294117647058826,30%+,$10-$20,40000-50000
0307931803,Dr. Seuss,USD,1.59,3.4,1,4.99,45.36000000000001,4.9,11778,29711.0,ATVPDKIKX0DER,Amazon,2021-12-21 23:24:51,Fox in Socks: Dr. Seuss's Book of Tongue Tanglers (Bright & Early Board Books(TM)),0,Children's Books - Early Learning,19.0,54,0.47474747474747475,,1,Kindle,31.863727454909817,30%+,< $10,10000-20000
0307947300,Stephen King,USD,8.25,9.75,1,18.0,817.056,4.7,22356,3295.0,ATVPDKIKX0DER,Mortuus Books,2021-12-21 23:24:54,The Stand,0,Literature & Fiction - Genre Fiction,19.0,362,0.98989898989899,,1,Kindle,45.83333333333333,30%+,< $10,20000-30000
0307950689,Dan Brown,USD,5.96,10.99,1,16.95,453.92,4.3,12828,15552.0,ATVPDKIKX0DER,-OnTimeBooks-,2021-12-21 23:24:50,The Lost Symbol (Robert Langdon),0,Literature & Fiction - Action & Adventure,19.0,269,0.9292929292929294,,1,Kindle,35.1622418879056,30%+,$10-$20,10000-20000
0307957837,Philip Pullman,USD,16.01,21.99,1,38.0,975.928,4.7,11534,11906.0,ATVPDKIKX0DER,worldofbooksinc,2021-12-21 23:24:46,His Dark Materials: The Golden Compass / The Subtle Knife / The Amber Spyglass,0,"Crafts, Hobbies & Home - Crafts & Hobbies",19.0,124,0.43434343434343436,,1,Kindle,42.131578947368425,30%+,$20-$30,10000-20000
030797586X,Dr. Seuss,USD,7.98,11.98,1,19.96,544.704,4.8,11204,313.0,ATVPDKIKX0DER,Ivy_League_Books,2021-12-21 23:24:54,The Little Blue Box of Bright and Early Board Books by Dr. Seuss (Bright & Early Board Books(TM)),0,Children's Books - Literature & Fiction,19.0,47,0.8484848484848486,,1,Kindle,39.97995991983968,30%+,$10-$20,10000-20000
031033750X,Rick Warren,USD,2.0,17.99,3,19.99,485.69440000000003,4.8,10803,1984.0,ATVPDKIKX0DER,-OnTimeBooks-,2021-12-21 23:24:46,The Purpose Driven Life: What on Earth Am I Here For?,0,Christian Books & Bibles - Christian Living,19.0,105,0.36363636363636365,,1,Kindle,10.005002501250626,10%-20%,$10-$20,10000-20000
0310350239,Henry Cloud,USD,5.04,21.95,1,26.99,499.31200000000007,4.7,18440,18796.0,AD4OCGA82CJ4V,Lower-Christian-PricesLower-Christian-Prices,2021-12-21 23:24:45,"Boundaries Updated and Expanded Edition: When to Say Yes, How to Say No To Take Control of Your Life",0,Self-Help - Relationships,19.0,103,0.15151515151515152,,1,Kindle,18.673582808447577,10%-20%,$20-$30,10000-20000
0310351804,Henry Cloud,USD,5.76,13.23,3,18.99,320.355,4.7,18440,623.0,ATVPDKIKX0DER,AZ e-slinger,2021-12-21 23:24:55,"Boundaries Updated and Expanded Edition: When to Say Yes, How to Say No To Take Control of Your Life",0,Self-Help - Relationships,19.0,99,0.37373737373737376,,1,Kindle,30.33175355450237,30%+,$10-$20,10000-20000
0310708257,Sally Lloyd-JonesJago,USD,8.0,10.99,10,18.99,771.664,4.9,10058,533.0,ATVPDKIKX0DER,-OnTimeBooks-,2021-12-21 23:35:57,The Jesus Storybook Bible: Every Story Whispers His Name,0,Children's Books - Literature & Fiction,19.0,99,0.29292929292929293,,1,Kindle,42.127435492364405,30%+,$10-$20,10000-20000
031075013X,The Beginner's Bible,USD,11.32,7.67,1,18.99,916.9184,4.9,16713,293.0,ATVPDKIKX0DER,ThriftBooks-Reno,2021-12-21 23:24:51,The Beginner's Bible: Timeless Children's Stories,0,Children's Books - Religions,19.0,99,0.12121212121212123,,1,Kindle,59.61032122169564,30%+,< $10,10000-20000
0312367546,Madeleine L'Engle,USD,1.64,5.35,2,6.99,204.12,4.6,10229,1601.0,ATVPDKIKX0DER,ZBK Books,2021-12-21 23:35:43,A Wrinkle in Time (Time Quintet),0,Children's Books - Science Fiction & Fantasy,19.0,55,0.48484848484848486,,1,Kindle,23.4620886981402,20%-30%,< $10,10000-20000
031242678X,André Aciman,USD,6.11,10.89,2,17.0,226.8,4.7,16661,140981.0,ATVPDKIKX0DER,Nextgenbooks,2021-12-21 23:24:48,Call Me by Your Name: A Novel,0,LGBTQ+ Books - Literature & Fiction,19.0,165,0.4545454545454546,,1,Kindle,35.94117647058824,30%+,$10-$20,10000-20000
0312510780,Roger Priddy,USD,1.21,4.78,3,5.99,226.8,4.7,31423,607.0,ATVPDKIKX0DER,Amazon,2021-12-21 23:24:57,First 100 Words: A Padded Board Book,0,Children's Books - Education & Reference,19.0,60,0.47474747474747475,,1,Kindle,20.20033388981636,20%-30%,< $10,30000-40000
0312521065,Roger Priddy,USD,4.8,13.17,4,17.97,839.7520000000001,4.8,11915,950.0,ATVPDKIKX0DER,Goodwill Minnesota,2021-12-21 23:35:45,"First 100 Board Book Box Set (3 books): First 100 Words, Numbers Colors Shapes, and First 100 Animals",0,Children's Books - Education & Reference,19.0,49,0.9191919191919193,,1,Kindle,26.71118530884808,20%-30%,$10-$20,10000-20000
0312537077,Kristin Hannah,USD,7.29,10.7,4,17.99,476.61600000000004,4.6,23783,3564.0,ATVPDKIKX0DER,-OnTimeBooks-,2021-12-21 23:24:53,Firefly Lane: A Novel,0,Literature & Fiction - Genre Fiction,19.0,181,0.3434343434343435,,1,Kindle,40.52251250694831,30%+,$10-$20,20000-30000
0312541538,Louise Penny,USD,8.23,9.76,3,17.99,272.16,4.3,16032,2361.0,ATVPDKIKX0DER,Sayvmore,2021-12-21 23:24:53,Still Life,0,"Mystery, Thriller & Suspense - Mystery",19.0,254,0.8282828282828284,,1,Kindle,45.74763757643135,30%+,< $10,10000-20000
0312577222,Kristin Hannah,USD,17.84,11.15,5,28.99,703.576,4.8,80180,2452.0,ATVPDKIKX0DER,-OnTimeBooks-,2021-12-21 23:24:58,The Nightingale: A Novel,0,Literature & Fiction - Genre Fiction,19.0,217,0.2828282828282828,,1,Kindle,61.53846153846154,30%+,$10-$20,50000+
0312601557,Nancy Tillman,USD,3.01,4.98,3,7.99,252.31500000000003,4.9,13550,1595.0,ATVPDKIKX0DER,goodwill_ind_of_mid_tn,2021-12-21 23:35:44,On the Night You Were Born,0,Children's Books - Growing Up & Facts of Life,19.0,97,0.6464646464646465,,1,Kindle,37.6720901126408,30%+,< $10,10000-20000
0312663153,Kristin Hannah,USD,10.43,7.56,4,17.99,408.24,4.6,18128,1960.0,ATVPDKIKX0DER,Amazon,2021-12-21 23:35:49,Winter Garden,0,Literature & Fiction - Genre Fiction,19.0,217,0.21212121212121213,,1,Kindle,57.97665369649806,30%+,< $10,10000-20000
